0.22055	3.39386	21.035	0.878326975	0.001580322
0.22371	3.43136	21.035	0.876999019	0.001528262
0.2269	3.46886	21.035	0.875844891	0.001480007
0.2301	3.50636	21.035	0.874812644	0.001447749
0.23332	3.54386	21.035	0.874063159	0.001399822
0.23657	3.58136	21.035	0.873343989	0.001358098
0.23983	3.61886	21.035	0.872658086	0.001326703
0.24312	3.65637	21.035	0.872116314	0.00129063
0.24643	3.69387	21.035	0.87168273	0.001257995
0.24976	3.73137	21.035	0.871334517	0.001237358
0.25312	3.76887	21.035	0.870765388	0.001197206
0.25649	3.80637	21.035	0.869610597	0.001163897
0.25989	3.84387	21.035	0.867931027	0.0011333
0.26331	3.88137	21.035	0.866350503	0.001099762
0.26676	3.91887	21.035	0.865393962	0.001069613
0.27023	3.95637	21.035	0.864869507	0.001033922
0.27372	3.99388	21.035	0.864471335	0.001004954
0.27724	4.03138	21.035	0.864240325	0.000981224
0.28067	4.41233	24.98	0.862093952	0.001617675
0.28078	4.06888	21.035	0.864675657	0.000952136
0.28434	4.10638	21.035	0.865095363	0.000929743
0.2846	4.46108	24.98	0.861950436	0.001612859
0.28551	4.727	28.99	0.855174115	0.00119098
0.28793	4.14388	21.035	0.864407631	0.000901035
0.28836	4.14833	21.035	0.864498836	0.002197872
0.28857	4.50984	24.98	0.860592568	0.001594734
0.28931	4.77924	28.99	0.85370943	0.001184987
0.29155	4.18138	21.035	0.862957541	0.000870901
0.29255	4.55859	24.98	0.858795282	0.001580215
0.29279	4.19417	21.035	0.862527395	0.002175721
0.29313	4.83147	28.99	0.851934989	0.001179064
0.29519	4.21888	21.035	0.860822047	0.000832972
0.29655	4.60735	24.98	0.856406985	0.001556715
0.29696	4.8837	28.99	0.850013718	0.001179377
0.29725	4.24001	21.035	0.859358984	0.002154662
0.29885	4.25638	21.035	0.85766452	0.000789798
0.30058	4.6561	24.98	0.853419727	0.00154189
0.30072	5.13463	32.975	0.838140119	0.000771408
0.30081	4.93593	28.99	0.84767438	0.001172813
0.30175	4.28585	21.035	0.855239398	0.002118963
0.30254	4.29389	21.035	0.854403178	0.000753778
0.3046	5.19137	32.975	0.836166853	0.00074726
0.30464	4.70486	24.98	0.849639272	0.001527441
0.30468	4.98817	28.99	0.844827206	0.001170464
0.30626	4.33139	21.035	0.851914611	0.000721263
0.30629	4.33168	21.035	0.852137843	0.002092754
0.30797	5.45861	38.975	0.813091344	0.001916287
0.3085	5.24811	32.975	0.833685831	0.000733626
0.30856	5.0404	28.99	0.841509937	0.001157997
0.30872	4.75361	24.98	0.846470075	0.00149847
0.31	4.36889	21.035	0.8499414	0.000693969
0.31087	4.37752	21.035	0.849811718	0.002064461
0.31179	5.51893	38.975	0.811726582	0.001752762
0.31198	4.38369	21.035	0.841895056	0.002049193
0.3124	5.30484	32.975	0.831528002	0.000728579
0.31247	5.09263	28.99	0.839353454	0.001155362
0.31282	4.80237	24.98	0.844490269	0.001475071
0.31377	4.40639	21.035	0.848818102	0.000674005
0.31549	4.42336	21.035	0.84897846	0.002039039
0.31563	5.57925	38.975	0.811185947	0.001599721
0.31633	5.36158	32.975	0.830814768	0.000733027
0.31639	5.14486	28.99	0.838627639	0.001149795
0.31666	4.43003	21.035	0.842356422	0.00211511
0.31695	4.85112	24.98	0.844118342	0.00145947
0.31757	4.44389	21.035	0.848864991	0.000661407
0.31947	5.63956	38.975	0.810371342	0.001442303
0.32015	4.4692	21.035	0.848931065	0.002025668
0.32026	5.41832	32.975	0.829313337	0.000737114
0.32033	5.19709	28.99	0.837275689	0.001141625
0.3211	4.89988	24.98	0.843012188	0.001437272
0.32139	4.48139	21.035	0.848382367	0.000651061
0.3214	4.47636	21.035	0.84250325	0.002170153
0.32333	5.69988	38.975	0.809510035	0.001296476
0.32421	5.47505	32.975	0.827524062	0.000747617
0.32428	5.24933	28.99	0.835246148	0.001138221
0.32485	4.51504	21.035	0.84731318	0.001985398
0.32525	4.51889	21.035	0.846900205	0.000635326
0.32528	4.94863	24.98	0.840996241	0.00140745
0.32617	4.5227	21.035	0.84132083	0.002210818
0.32719	5.76019	38.975	0.808637048	0.001164686
0.32818	5.53179	32.975	0.825799605	0.00076548
0.32826	5.30156	28.99	0.833022501	0.001114196
0.32912	4.55639	21.035	0.84508966	0.000622738
0.32948	4.99739	24.98	0.838717405	0.001383558
0.32959	4.56087	21.035	0.845079553	0.001957667
0.33098	4.56903	21.035	0.839427449	0.002242594
0.33107	5.82051	38.975	0.807837794	0.001036591
0.33216	5.58853	32.975	0.824036589	0.000778559
0.33225	5.35379	28.99	0.830947333	0.001111545
0.33371	5.04614	24.98	0.836401616	0.001359542
0.33437	4.60671	21.035	0.842147565	0.001919928
0.33496	5.88083	38.975	0.807080633	0.000913678
0.33584	4.61536	21.035	0.836665618	0.002257313
0.33615	5.64526	32.975	0.822317707	0.000793133
0.33626	5.40602	28.99	0.828840329	0.001099334
0.33797	5.0949	24.98	0.833976836	0.001322007
0.33886	5.94114	38.975	0.806332756	0.000797105
0.3392	4.65255	21.035	0.838160065	0.001874547
0.34016	5.702	32.975	0.820591721	0.000800695
0.34029	5.45825	28.99	0.826760401	0.00108643
0.34075	4.66169	21.035	0.832676706	0.00225779
0.34225	5.14365	24.98	0.831334975	0.001300746
0.34277	6.00146	38.975	0.805602249	0.000695174
0.34407	4.69839	21.035	0.834154418	0.001850019
0.34419	5.75873	32.975	0.818930225	0.000811232
0.34434	5.51049	28.99	0.824678693	0.00106708
0.34569	4.70802	21.035	0.829638051	0.0022659
0.34656	5.19241	24.98	0.828064656	0.001270698
0.34669	6.06178	38.975	0.804836219	0.000610618
0.34823	5.81547	32.975	0.817273382	0.000814866
0.34841	5.56272	28.99	0.822608251	0.001048997
0.34898	4.74422	21.035	0.831769118	0.001797918
0.35062	6.12209	38.975	0.804048667	0.000539948
0.35069	4.75435	21.035	0.827900422	0.00226835
0.35089	5.24116	24.98	0.825322447	0.001233948
0.35228	5.87221	32.975	0.815744618	0.000833617
0.3525	5.61495	28.99	0.820364037	0.001042045
0.35394	4.79006	21.035	0.829566748	0.00175308
0.35456	6.18241	38.975	0.803221054	0.00047746
0.35525	5.28992	24.98	0.823181502	0.001207322
0.35559	5.29371	24.98	0.823063198	0.001713117
0.35572	4.80068	21.035	0.825608017	0.002258834
0.35635	5.92894	32.975	0.81416555	0.000835957
0.3566	5.66718	28.99	0.818417813	0.001016622
0.35697	5.67192	28.99	0.818328367	0.001638339
0.35851	6.24272	38.975	0.802377997	0.000438237
0.35894	4.8359	21.035	0.825560271	0.001717221
0.35964	5.33867	24.98	0.820575249	0.001173941
0.36044	5.98568	32.975	0.812695114	0.000852551
0.36072	5.71941	28.99	0.816611436	0.000998686
0.36081	4.84701	21.035	0.821570912	0.00224931
0.36087	5.35221	24.98	0.82020579	0.001665592
0.36193	5.7346	28.99	0.816211933	0.001623481
0.36247	6.30304	38.975	0.801649566	0.00041482
0.36399	4.88174	21.035	0.822738237	0.001668431
0.36406	5.38743	24.98	0.818703032	0.001152712
0.36454	6.04242	32.975	0.811131154	0.000842245
0.36487	5.77165	28.99	0.814827056	0.000986793
