3210	40409	21.3849	0.926806	2038.83	40409
3211	43487	23.875	0.898676	2026.81	43487
3212	12782	7.27559	0.860649	2041.29	12782
3213	43099	24.6546	0.864398	2022.35	43099
3214	41618	24.6947	0.838886	2008.97	41618
3215	45506	28.0632	0.818196	1981.87	45506
3204	46433	22.6105	0.639552	3211.01	46433
3205	63700	29.1974	0.665883	3276.41	63700
3217	40529	17.3587	0.715514	3263.1	40529
3218	44470	18.0261	0.749198	3292.82	44470
3219	47668	18.4792	0.785512	3283.91	47668
3220	43384	15.4773	0.85114	3293.31	43384
3221	41437	13.8183	0.897124	3342.57	41437
3223	20988	25.8891	0.872733	928.909	20988
3224	27003	32.8403	0.885927	928.126	27003
3225	48547	57.4485	0.904521	934.254	48547
3226	15989	27.4414	0.91292	638.238	15989
3206	62586	41.4392	0.771901	1956.61	62586
3207	86498	55.2148	0.789502	1984.26	86498
3210	40409	21.3849	0.926806	2038.83	40409
3211	43487	23.875	0.898676	2026.81	43487
3212	12782	7.27559	0.860649	2041.29	12782
3213	43099	24.6546	0.864398	2022.35	43099
3214	41618	24.6947	0.838886	2008.97	41618
3215	45506	28.0632	0.818196	1981.87	45506
3204	46433	22.6105	0.639552	3211.01	46433
3205	63700	29.1974	0.665883	3276.41	63700
3217	40529	17.3587	0.715514	3263.1	40529
3218	44470	18.0261	0.749198	3292.82	44470
3219	47668	18.4792	0.785512	3283.91	47668
3220	43384	15.4773	0.85114	3293.31	43384
3221	41437	13.8183	0.897124	3342.57	41437
3223	20988	25.8891	0.872733	928.909	20988
3224	27003	32.8403	0.885927	928.126	27003
3225	48547	57.4485	0.904521	934.254	48547
3226	15989	27.4414	0.91292	638.238	15989
3206	62026	41.4392	0.771901	1939.1	62026
3207	85691	55.2148	0.789502	1965.74	85691
3210	40064	21.3849	0.926806	2021.43	40064
3211	43134	23.875	0.898676	2010.36	43134
3212	12677	7.27559	0.860649	2024.52	12677
3213	42683	24.6546	0.864398	2002.83	42683
3214	41245	24.6947	0.838886	1990.97	41245
3215	45090	28.0632	0.818196	1963.75	45090
3204	45756	22.6105	0.639552	3164.19	45756
3205	62736	29.1974	0.665883	3226.83	62736
3217	39934	17.3587	0.715514	3215.2	39934
3218	43794	18.0261	0.749198	3242.76	43794
3219	46959	18.4792	0.785512	3235.06	46959
3220	42791	15.4773	0.85114	3248.3	42791
3221	40856	13.8183	0.897124	3295.7	40856
3223	20499	25.8891	0.872733	907.266	20499
3224	26366	32.8403	0.885927	906.231	26366
3225	47403	57.4485	0.904521	912.238	47403
3226	15625	27.4414	0.91292	623.708	15625
3206	62402	41.4392	0.772088	1950.38	62402
3207	86170	55.2148	0.789736	1976.14	86170
3210	40089	21.3849	0.926803	2022.69	40089
3211	43212	23.875	0.898907	2013.48	43212
3212	12708	7.27559	0.861365	2027.78	12708
3213	42795	24.6546	0.864394	2008.09	42795
3214	41374	24.6947	0.839162	1996.54	41374
3215	45308	28.0632	0.818509	1972.49	45308
3204	46226	22.6105	0.639535	3196.77	46226
3205	63219	29.1974	0.666008	3251.06	63219
3217	40248	17.3587	0.715304	3241.43	40248
3218	44041	18.0261	0.748819	3262.71	44041
3219	47143	18.4792	0.785805	3246.53	47143
3220	42921	15.4773	0.851032	3258.57	42921
3221	40903	13.8183	0.897506	3298.09	40903
3223	20532	25.8891	0.872663	908.799	20532
3224	26415	32.8403	0.885903	907.94	26415
3225	47459	57.4485	0.904698	913.137	47459
3226	15643	27.4414	0.912458	624.743	15643
3206	135733	41.4392	0.633824	5167.79	135733
3207	188099	55.2148	0.649518	5244.94	188099
3210	88725	21.3849	0.762158	5443.69	88725
3211	95467	23.875	0.741292	5394.13	95467
3212	27559	7.27559	0.708026	5349.9	27559
3213	93754	24.6546	0.711252	5346.49	93754
3214	90599	24.6947	0.69128	5307.19	90599
3215	99322	28.0632	0.673655	5253.77	99322
3204	115789	22.6105	0.524001	9772.95	115789
3205	160051	29.1974	0.545609	10046.9	160051
3217	102613	17.3587	0.585089	10103.3	102613
3218	112204	18.0261	0.613196	10150.9	112204
3219	122064	18.4792	0.645656	10230.7	122064
3220	112091	15.4773	0.698346	10370.6	112091
3221	107405	13.8183	0.736034	10560.2	107405
3223	50666	25.8891	0.716879	2729.95	50666
3224	65179	32.8403	0.729591	2720.33	65179
3225	116849	57.4485	0.748013	2719.17	116849
3226	33822	27.4414	0.745158	1654.04	33822
3206	62402	41.4392	0.772088	1950.38	62402
3207	86170	55.2148	0.789736	1976.14	86170
3210	40089	21.3849	0.926803	2022.69	40089
3211	43212	23.875	0.898907	2013.48	43212
3212	12708	7.27559	0.861365	2027.78	12708
3213	42795	24.6546	0.864394	2008.09	42795
3214	41374	24.6947	0.839162	1996.54	41374
3215	45308	28.0632	0.818509	1972.49	45308
3206	62402	41.4392	0.772088	1950.38	62402
3207	86170	55.2148	0.789736	1976.14	86170
3210	40089	21.3849	0.926803	2022.69	40089
3211	43212	23.875	0.898907	2013.48	43212
3212	12708	7.27559	0.861365	2027.78	12708
3213	42795	24.6546	0.864394	2008.09	42795
3214	41374	24.6947	0.839162	1996.54	41374
3215	45308	28.0632	0.818509	1972.49	45308
3223	20532	25.8891	0.872663	908.799	20532
3224	26415	32.8403	0.885903	907.94	26415
3225	47459	57.4485	0.904698	913.137	47459
3226	15643	27.4414	0.912458	624.743	15643
3204	46226	22.6105	0.639535	3196.77	46226
3205	63219	29.1974	0.666008	3251.06	63219
3217	40248	17.3587	0.715304	3241.43	40248
3218	44041	18.0261	0.748819	3262.71	44041
3219	47143	18.4792	0.785805	3246.53	47143
3220	42921	15.4773	0.851032	3258.57	42921
3221	40903	13.8183	0.897506	3298.09	40903
3206	62026	41.4392	0.771901	1939.1	62026
3207	85691	55.2148	0.789502	1965.74	85691
3210	40064	21.3849	0.926806	2021.43	40064
